d,score
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,3
14,3
14,2
14,2
14,2
14,2
14,2
14,3
14,3
14,3
14,4
14,3
14,2
14,3
15,3
15,2
15,3
15,2
15,2
15,2
15,3
15,2
15,2
15,3
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,3
15,3
15,2
15,3
15,2
15,2
15,2
15,3
15,2
15,3
15,3
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,3
15,2
15,3
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,3
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,3
15,3
15,2
15,2
15,2
15,3
15,3
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,3
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,3
15,2
15,2
15,3
15,2
15,2
15,2
15,3
15,3
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,3
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,3
15,2
15,3
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,3
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,3
15,2
15,2
15,3
15,2
15,3
15,2
15,2
15,2
15,3
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,3
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,3
15,2
15,3
15,2
15,3
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,3
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,3
15,3
15,2
15,2
15,2
15,2
15,3
15,3
15,2
15,2
15,3
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,3
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,3
15,3
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,3
15,2
15,2
15,3
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,3
15,3
15,2
15,3
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,3
15,3
15,2
15,2
15,2
15,3
15,3
15,2
15,2
15,2
15,2
15,2
15,3
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,3
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,3
15,3
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,3
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,3
15,2
15,2
15,3
15,2
15,2
15,2
15,3
15,2
15,2
15,3
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,3
15,2
15,2
15,2
15,3
15,3
15,2
15,2
15,2
15,2
15,3
15,2
15,3
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,3
15,2
15,3
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,3
15,3
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,3
15,2
15,2
15,2
15,3
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,3
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,3
15,2
15,2
15,3
15,2
15,2
15,3
15,2
15,3
15,2
15,2
15,2
15,3
15,3
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,3
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,3
15,3
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,3
15,2
15,2
15,3
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
15,2
16,2
16,2
16,3
16,3
16,3
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,3
16,2
16,3
16,2
16,3
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,3
16,3
16,2
16,2
16,2
16,2
16,2
16,3
16,3
16,2
16,2
16,2
16,3
16,2
16,2
16,3
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,3
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,3
16,2
16,2
16,2
16,2
16,2
16,3
16,3
16,2
16,2
16,3
16,2
16,3
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,3
16,3
16,2
16,2
16,2
16,2
16,3
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,3
16,2
16,2
16,3
16,2
16,3
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,4
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,3
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,3
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,3
16,3
16,2
16,2
16,3
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,3
16,2
16,3
16,2
16,3
16,2
16,2
16,3
16,2
16,3
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,3
16,2
16,3
16,2
16,3
16,2
16,2
16,2
16,3
16,3
16,2
16,3
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,3
16,3
16,2
16,3
16,3
16,2
16,3
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,3
16,2
16,2
16,2
16,2
16,3
16,2
16,3
16,2
16,2
16,2
16,2
16,3
16,3
16,2
16,2
16,3
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,3
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,3
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,3
16,3
16,3
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,3
16,2
16,3
16,2
16,2
16,2
16,3
16,2
16,3
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,3
16,2
16,2
16,2
16,2
16,3
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,3
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,3
16,2
16,3
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,3
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,3
16,2
16,2
16,3
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,3
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,3
16,2
16,3
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,3
16,3
16,2
16,2
16,2
16,2
16,2
16,3
16,3
16,2
16,2
16,2
16,2
16,3
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,3
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,3
16,3
17,3
17,3
17,2
17,2
17,3
17,2
17,2
17,2
17,3
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,3
17,3
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,3
17,3
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,3
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,3
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,3
17,3
17,2
17,3
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,3
17,3
17,2
17,3
17,2
17,2
17,2
17,3
17,3
17,3
17,2
17,3
17,3
17,2
17,2
17,2
17,2
17,3
17,3
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,3
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,3
17,2
17,3
17,2
17,3
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,4
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,3
17,2
17,2
17,3
17,3
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,3
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,3
17,2
17,2
17,2
17,3
17,3
17,2
17,2
17,2
17,3
17,3
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,3
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,3
17,2
17,3
17,2
17,3
17,2
17,3
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,3
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,3
17,2
17,2
17,2
17,3
17,3
17,3
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,3
17,3
17,2
17,3
17,2
17,2
17,2
17,3
17,3
17,3
17,2
17,3
17,2
17,2
17,2
17,3
17,2
17,3
17,2
17,3
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,3
17,3
17,2
17,2
17,3
17,2
17,3
17,2
17,2
17,3
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,3
17,2
17,2
17,2
17,3
17,3
17,2
17,2
17,2
17,2
17,2
17,3
17,3
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,3
17,3
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,3
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,3
17,2
17,2
17,2
17,3
17,2
17,2
17,3
17,2
17,3
17,3
17,3
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,3
17,2
17,2
17,2
17,2
17,3
17,3
17,2
17,2
17,2
17,2
17,2
17,3
17,3
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,3
17,3
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,3
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,3
17,3
17,3
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,3
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,3
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,3
17,3
17,3
17,2
17,2
17,2
17,2
17,3
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,3
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,3
17,2
17,2
17,3
17,3
17,3
17,2
17,2
17,3
17,2
17,3
17,2
17,2
17,2
17,3
17,2
17,2
17,3
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,3
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,3
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,3
17,2
17,2
17,2
17,3
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,2
17,3
17,2
17,3
17,2
17,2
17,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,3
18,2
18,2
18,3
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,3
18,3
18,3
18,2
18,2
18,3
18,3
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,3
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,3
18,2
18,3
18,3
18,2
18,3
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,3
18,2
18,3
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,3
18,2
18,2
18,3
18,2
18,3
18,3
18,2
18,2
18,3
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,3
18,2
18,2
18,3
18,3
18,2
18,3
18,2
18,2
18,2
18,2
18,3
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,3
18,2
18,2
18,3
18,2
18,2
18,3
18,2
18,3
18,2
18,2
18,2
18,3
18,2
18,2
18,3
18,3
18,2
18,2
18,2
18,3
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,3
18,2
18,3
18,3
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,3
18,2
18,2
18,3
18,2
18,2
18,3
18,2
18,3
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,3
18,2
18,3
18,3
18,3
18,3
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,3
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,3
18,3
18,2
18,2
18,3
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,3
18,3
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
